Date,Name,Open,High,Low,Close,Change,%
2023-11-21,GOLD,0.0,0.0,0.0,2006.6,37.899999999999864,1.89
2023-11-22,GOLD,0.0,0.0,0.0,1997.6,-9.0,-0.45
2023-11-23,GOLD,0.0,0.0,0.0,1992.9,-4.699999999999818,-0.24
2023-11-24,GOLD,0.0,0.0,0.0,2000.9,8.0,0.4
2023-11-27,GOLD,0.0,0.0,0.0,2013.7,12.799999999999955,0.64
2023-11-28,GOLD,0.0,0.0,0.0,2025.7,12.0,0.59
2023-11-29,GOLD,0.0,0.0,0.0,2047.0,21.299999999999955,1.04
2023-11-30,GOLD,0.0,0.0,0.0,2035.5,-11.5,-0.56
2023-12-01,GOLD,0.0,0.0,0.0,2045.4,9.900000000000091,0.48
2023-12-04,GOLD,0.0,0.0,0.0,2049.1,3.699999999999818,0.18
2023-12-05,GOLD,0.0,0.0,0.0,2023.4,-25.699999999999818,-1.27
2023-12-06,GOLD,0.0,0.0,0.0,2026.4,3.0,0.15
2023-12-07,GOLD,0.0,0.0,0.0,2026.9,0.5,0.02
2023-12-08,GOLD,0.0,0.0,0.0,2008.1,-18.800000000000182,-0.94
2023-12-11,GOLD,0.0,0.0,0.0,1986.7,-21.399999999999864,-1.08
2023-12-12,GOLD,0.0,0.0,0.0,1980.9,-5.7999999999999545,-0.29
2023-12-13,GOLD,0.0,0.0,0.0,1982.5,1.599999999999909,0.08
2023-12-14,GOLD,0.0,0.0,0.0,2046.1,63.59999999999991,3.11
2023-12-15,GOLD,0.0,0.0,0.0,2032.3,-13.799999999999955,-0.68
2023-12-18,GOLD,0.0,0.0,0.0,2024.0,-8.299999999999955,-0.41
2023-12-19,GOLD,0.0,0.0,0.0,2041.4,17.40000000000009,0.85
2023-12-20,GOLD,0.0,0.0,0.0,2035.6,-5.800000000000182,-0.28
2023-12-21,GOLD,0.0,0.0,0.0,2041.7,6.100000000000136,0.3
2023-12-22,GOLD,0.0,0.0,0.0,2041.7,0.0,0.0
2023-12-25,GOLD,0.0,0.0,0.0,2041.7,0.0,0.0
2023-12-26,GOLD,0.0,0.0,0.0,2041.7,0.0,0.0
2023-12-27,GOLD,0.0,0.0,0.0,2069.4,27.700000000000045,1.34
2023-12-28,GOLD,0.0,0.0,0.0,2078.4,9.0,0.43
2023-12-29,GOLD,0.0,0.0,0.0,2078.4,0.0,0.0
2024-01-01,GOLD,0.0,0.0,0.0,2078.4,0.0,0.0
2024-01-02,GOLD,0.0,0.0,0.0,2067.6,-10.800000000000182,-0.52
2024-01-03,GOLD,0.0,0.0,0.0,2042.1,-25.5,-1.25
2024-01-04,GOLD,0.0,0.0,0.0,2039.6,-2.5,-0.12
2024-01-05,GOLD,0.0,0.0,0.0,2056.4,16.800000000000182,0.82
2024-01-08,GOLD,0.0,0.0,0.0,2025.1,-31.300000000000182,-1.55
2024-01-09,GOLD,0.0,0.0,0.0,2034.9,9.800000000000182,0.48
2024-01-10,GOLD,0.0,0.0,0.0,2026.8,-8.100000000000136,-0.4
2024-01-11,GOLD,0.0,0.0,0.0,2029.2,2.400000000000091,0.12
2024-01-12,GOLD,0.0,0.0,0.0,2055.7,26.499999999999773,1.29
2024-01-15,GOLD,0.0,0.0,0.0,2049.9,-5.799999999999727,-0.28
2024-01-16,GOLD,0.0,0.0,0.0,2038.2,-11.700000000000045,-0.57
2024-01-17,GOLD,0.0,0.0,0.0,2011.8,-26.40000000000009,-1.31
2024-01-18,GOLD,0.0,0.0,0.0,2013.2,1.400000000000091,0.07
2024-01-19,GOLD,0.0,0.0,0.0,2028.6,15.399999999999864,0.76
2024-01-22,GOLD,0.0,0.0,0.0,2021.6,-7.0,-0.35
2024-01-23,GOLD,0.0,0.0,0.0,2023.0,1.400000000000091,0.07
2024-01-24,GOLD,0.0,0.0,0.0,2024.7,1.7000000000000455,0.08
2024-01-25,GOLD,0.0,0.0,0.0,2023.8,-0.900000000000091,-0.04
2024-01-26,GOLD,0.0,0.0,0.0,2018.5,-5.2999999999999545,-0.26
2024-01-29,GOLD,0.0,0.0,0.0,2022.5,4.0,0.2
2024-01-30,GOLD,0.0,0.0,0.0,2043.1,20.59999999999991,1.01
2024-01-31,GOLD,0.0,0.0,0.0,2053.3,10.200000000000273,0.5
2024-02-01,GOLD,0.0,0.0,0.0,2045.9,-7.400000000000091,-0.36
2024-02-02,GOLD,0.0,0.0,0.0,2034.2,-11.700000000000045,-0.58
2024-02-05,GOLD,0.0,0.0,0.0,2018.0,-16.200000000000045,-0.8
2024-02-06,GOLD,0.0,0.0,0.0,2030.8,12.799999999999955,0.63
2024-02-07,GOLD,0.0,0.0,0.0,2041.6,10.799999999999955,0.53
2024-02-08,GOLD,0.0,0.0,0.0,2028.7,-12.899999999999864,-0.64
2024-02-09,GOLD,0.0,0.0,0.0,2023.5,-5.2000000000000455,-0.26
2024-02-12,GOLD,0.0,0.0,0.0,2015.2,-8.299999999999955,-0.41
2024-02-13,GOLD,0.0,0.0,0.0,1996.1,-19.100000000000136,-0.96
2024-02-14,GOLD,0.0,0.0,0.0,1985.1,-11.0,-0.55
2024-02-15,GOLD,0.0,0.0,0.0,2004.1,19.0,0.95
2024-02-16,GOLD,0.0,0.0,0.0,1997.9,-6.199999999999818,-0.31
2024-02-19,GOLD,0.0,0.0,0.0,2017.1,19.199999999999818,0.95
2024-02-20,GOLD,0.0,0.0,0.0,2029.1,12.0,0.59
2024-02-21,GOLD,0.0,0.0,0.0,2026.8,-2.2999999999999545,-0.11
2024-02-22,GOLD,0.0,0.0,0.0,2024.0,-2.7999999999999545,-0.14
2024-02-23,GOLD,0.0,0.0,0.0,2027.5,3.5,0.17
2024-02-26,GOLD,0.0,0.0,0.0,2027.2,-0.2999999999999545,-0.01
2024-02-27,GOLD,0.0,0.0,0.0,2035.1,7.899999999999864,0.39
2024-02-28,GOLD,0.0,0.0,0.0,2032.5,-2.599999999999909,-0.13
2024-02-29,GOLD,0.0,0.0,0.0,2048.1,15.599999999999909,0.76
2024-03-01,GOLD,0.0,0.0,0.0,2049.8,1.7000000000002728,0.08
2024-03-04,GOLD,0.0,0.0,0.0,2098.1,48.29999999999973,2.3
2024-03-05,GOLD,0.0,0.0,0.0,2134.4,36.30000000000018,1.7
2024-03-06,GOLD,0.0,0.0,0.0,2142.9,8.5,0.4
2024-03-07,GOLD,0.0,0.0,0.0,2153.5,10.599999999999909,0.49
2024-03-08,GOLD,0.0,0.0,0.0,2171.2,17.699999999999818,0.82
2024-03-11,GOLD,0.0,0.0,0.0,2180.5,9.300000000000182,0.43
2024-03-12,GOLD,0.0,0.0,0.0,2161.3,-19.199999999999818,-0.89
2024-03-13,GOLD,0.0,0.0,0.0,2168.4,7.099999999999909,0.33
2024-03-14,GOLD,0.0,0.0,0.0,2160.8,-7.599999999999909,-0.35
2024-03-15,GOLD,0.0,0.0,0.0,2163.5,2.699999999999818,0.12
2024-03-18,GOLD,0.0,0.0,0.0,2158.2,-5.300000000000182,-0.25
2024-03-19,GOLD,0.0,0.0,0.0,2154.9,-3.299999999999727,-0.15
2024-03-20,GOLD,0.0,0.0,0.0,2157.5,2.599999999999909,0.12
2024-03-21,GOLD,0.0,0.0,0.0,2170.5,13.0,0.6
2024-03-22,GOLD,0.0,0.0,0.0,2171.6,1.099999999999909,0.05
2024-03-25,GOLD,0.0,0.0,0.0,2176.7,5.099999999999909,0.23
2024-03-26,GOLD,0.0,0.0,0.0,2179.8,3.100000000000364,0.14
2024-03-27,GOLD,0.0,0.0,0.0,2192.7,12.899999999999636,0.59
2024-03-28,GOLD,0.0,0.0,0.0,2214.4,21.700000000000273,0.98
2024-03-29,GOLD,0.0,0.0,0.0,2214.4,0.0,0.0
2024-04-01,GOLD,0.0,0.0,0.0,2214.4,0.0,0.0
2024-04-02,GOLD,0.0,0.0,0.0,2264.5,50.09999999999991,2.21
2024-04-03,GOLD,0.0,0.0,0.0,2280.2,15.699999999999818,0.69
2024-04-04,GOLD,0.0,0.0,0.0,2293.5,13.300000000000182,0.58
2024-04-05,GOLD,0.0,0.0,0.0,2298.6,5.099999999999909,0.22
2024-04-08,GOLD,0.0,0.0,0.0,2320.3,21.700000000000273,0.94
2024-04-09,GOLD,0.0,0.0,0.0,2356.1,35.79999999999973,1.52
2024-04-10,GOLD,0.0,0.0,0.0,2333.0,-23.09999999999991,-0.99
2024-04-11,GOLD,0.0,0.0,0.0,2345.7,12.699999999999818,0.54
2024-04-12,GOLD,0.0,0.0,0.0,2401.5,55.80000000000018,2.32
2024-04-15,GOLD,0.0,0.0,0.0,2344.2,-57.30000000000018,-2.44
2024-04-16,GOLD,0.0,0.0,0.0,2369.2,25.0,1.06
2024-04-17,GOLD,0.0,0.0,0.0,2390.4,21.200000000000273,0.89
2024-04-18,GOLD,0.0,0.0,0.0,2382.7,-7.700000000000273,-0.32
2024-04-19,GOLD,0.0,0.0,0.0,2379.7,-3.0,-0.13
2024-04-22,GOLD,0.0,0.0,0.0,2335.0,-44.69999999999982,-1.91
2024-04-23,GOLD,0.0,0.0,0.0,2328.5,-6.5,-0.28
2024-04-24,GOLD,0.0,0.0,0.0,2320.3,-8.199999999999818,-0.35
2024-04-25,GOLD,0.0,0.0,0.0,2318.7,-1.6000000000003638,-0.07
2024-04-26,GOLD,0.0,0.0,0.0,2343.1,24.40000000000009,1.04
2024-04-29,GOLD,0.0,0.0,0.0,2333.6,-9.5,-0.41
2024-04-30,GOLD,0.0,0.0,0.0,2307.0,-26.59999999999991,-1.15
2024-05-01,GOLD,0.0,0.0,0.0,2302.4,-4.599999999999909,-0.2
2024-05-02,GOLD,0.0,0.0,0.0,2288.9,-13.5,-0.59
2024-05-03,GOLD,0.0,0.0,0.0,2294.5,5.599999999999909,0.24
2024-05-06,GOLD,0.0,0.0,0.0,2294.5,0.0,0.0
2024-05-07,GOLD,0.0,0.0,0.0,2319.6,25.09999999999991,1.08
2024-05-08,GOLD,0.0,0.0,0.0,2309.1,-10.5,-0.45
2024-05-09,GOLD,0.0,0.0,0.0,2325.7,16.59999999999991,0.71
2024-05-10,GOLD,0.0,0.0,0.0,2372.5,46.80000000000018,1.97
2024-05-13,GOLD,0.0,0.0,0.0,2343.8,-28.699999999999818,-1.22
2024-05-14,GOLD,0.0,0.0,0.0,2354.9,11.099999999999909,0.47
2024-05-15,GOLD,0.0,0.0,0.0,2357.5,2.599999999999909,0.11
2024-05-16,GOLD,0.0,0.0,0.0,2377.4,19.90000000000009,0.84
2024-05-17,GOLD,0.0,0.0,0.0,2402.6,25.199999999999818,1.05
2024-05-20,GOLD,0.0,0.0,0.0,2420.3,17.700000000000273,0.73
2024-05-21,GOLD,0.0,0.0,0.0,2427.3,7.0,0.29
2024-05-22,GOLD,0.0,0.0,0.0,2407.9,-19.40000000000009,-0.81
2024-05-23,GOLD,0.0,0.0,0.0,2357.4,-50.5,-2.14
2024-05-24,GOLD,0.0,0.0,0.0,2342.7,-14.700000000000273,-0.63
2024-05-27,GOLD,0.0,0.0,0.0,2342.7,0.0,0.0
2024-05-28,GOLD,0.0,0.0,0.0,2350.7,8.0,0.34
2024-05-29,GOLD,0.0,0.0,0.0,2343.4,-7.299999999999727,-0.31
2024-05-30,GOLD,0.0,0.0,0.0,2348.6,5.199999999999818,0.22
2024-05-31,GOLD,0.0,0.0,0.0,2348.3,-0.29999999999972715,-0.01
2024-06-03,GOLD,0.0,0.0,0.0,2337.7,-10.600000000000364,-0.45
2024-06-04,GOLD,0.0,0.0,0.0,2326.0,-11.699999999999818,-0.5
2024-06-05,GOLD,0.0,0.0,0.0,2340.1,14.099999999999909,0.6
2024-06-06,GOLD,0.0,0.0,0.0,2360.6,20.5,0.87
2024-06-07,GOLD,0.0,0.0,0.0,2310.8,-49.79999999999973,-2.16
2024-06-10,GOLD,0.0,0.0,0.0,2304.4,-6.400000000000091,-0.28
2024-06-11,GOLD,0.0,0.0,0.0,2316.5,12.099999999999909,0.52
2024-06-12,GOLD,0.0,0.0,0.0,2326.3,9.800000000000182,0.42
2024-06-13,GOLD,0.0,0.0,0.0,2310.8,-15.5,-0.67
2024-06-14,GOLD,0.0,0.0,0.0,2330.5,19.699999999999818,0.85
2024-06-17,GOLD,0.0,0.0,0.0,2319.9,-10.599999999999909,-0.46
2024-06-18,GOLD,0.0,0.0,0.0,2324.4,4.5,0.19
2024-06-19,GOLD,0.0,0.0,0.0,2324.3,-0.09999999999990905,-0.0
2024-06-20,GOLD,0.0,0.0,0.0,2351.6,27.299999999999727,1.16
2024-06-21,GOLD,0.0,0.0,0.0,2335.1,-16.5,-0.71
2024-06-24,GOLD,0.0,0.0,0.0,2328.8,-6.299999999999727,-0.27
2024-06-25,GOLD,0.0,0.0,0.0,2325.1,-3.700000000000273,-0.16
2024-06-26,GOLD,0.0,0.0,0.0,2299.7,-25.40000000000009,-1.1
2024-06-27,GOLD,0.0,0.0,0.0,2323.6,23.90000000000009,1.03
2024-06-28,GOLD,0.0,0.0,0.0,2330.9,7.300000000000182,0.31
2024-07-01,GOLD,0.0,0.0,0.0,2329.1,-1.800000000000182,-0.08
2024-07-02,GOLD,0.0,0.0,0.0,2331.8,2.700000000000273,0.12
2024-07-03,GOLD,0.0,0.0,0.0,2361.4,29.59999999999991,1.25
2024-07-04,GOLD,0.0,0.0,0.0,2358.7,-2.700000000000273,-0.11
2024-07-05,GOLD,0.0,0.0,0.0,2379.1,20.40000000000009,0.86
2024-07-08,GOLD,0.0,0.0,0.0,2376.7,-2.400000000000091,-0.1
2024-07-09,GOLD,0.0,0.0,0.0,2367.9,-8.799999999999727,-0.37
2024-07-10,GOLD,0.0,0.0,0.0,2384.4,16.5,0.69
2024-07-11,GOLD,0.0,0.0,0.0,2409.2,24.799999999999727,1.03
2024-07-12,GOLD,0.0,0.0,0.0,2406.9,-2.299999999999727,-0.1
2024-07-15,GOLD,0.0,0.0,0.0,2421.3,14.400000000000091,0.59
2024-07-16,GOLD,0.0,0.0,0.0,2443.2,21.899999999999636,0.9
2024-07-17,GOLD,0.0,0.0,0.0,2480.3,37.100000000000364,1.5
2024-07-18,GOLD,0.0,0.0,0.0,2463.8,-16.5,-0.67
2024-07-19,GOLD,0.0,0.0,0.0,2403.5,-60.30000000000018,-2.51
2024-07-22,GOLD,0.0,0.0,0.0,2392.7,-10.800000000000182,-0.45
2024-07-23,GOLD,0.0,0.0,0.0,2403.1,10.400000000000091,0.43
2024-07-24,GOLD,0.0,0.0,0.0,2421.5,18.40000000000009,0.76
2024-07-25,GOLD,0.0,0.0,0.0,2364.2,-57.30000000000018,-2.42
2024-07-26,GOLD,0.0,0.0,0.0,2386.1,21.90000000000009,0.92
2024-07-29,GOLD,0.0,0.0,0.0,2391.1,5.0,0.21
2024-07-30,GOLD,0.0,0.0,0.0,2390.3,-0.7999999999997272,-0.03
2024-07-31,GOLD,0.0,0.0,0.0,2426.3,36.0,1.48
2024-08-01,GOLD,0.0,0.0,0.0,2454.6,28.299999999999727,1.15
2024-08-02,GOLD,0.0,0.0,0.0,2469.9,15.300000000000182,0.62
2024-08-05,GOLD,0.0,0.0,0.0,2393.9,-76.0,-3.17
2024-08-06,GOLD,0.0,0.0,0.0,2396.6,2.699999999999818,0.11
2024-08-07,GOLD,0.0,0.0,0.0,2400.5,3.900000000000091,0.16
2024-08-08,GOLD,0.0,0.0,0.0,2411.5,11.0,0.46
2024-08-09,GOLD,0.0,0.0,0.0,2427.4,15.900000000000091,0.66
2024-08-12,GOLD,0.0,0.0,0.0,2450.9,23.5,0.96
2024-08-13,GOLD,0.0,0.0,0.0,2471.6,20.699999999999818,0.84
2024-08-14,GOLD,0.0,0.0,0.0,2456.7,-14.900000000000091,-0.61
2024-08-15,GOLD,0.0,0.0,0.0,2446.7,-10.0,-0.41
2024-08-16,GOLD,0.0,0.0,0.0,2485.8,39.100000000000364,1.57
2023-08-16,OIL,0,0,0,79.4,,
2023-08-17,OIL,0,0,0,80.43,1.0300000000000011,1.28
2023-08-18,OIL,0,0,0,81.25,0.8199999999999932,1.01
2023-08-21,OIL,0,0,0,80.71,-0.5400000000000063,-0.67
2023-08-22,OIL,0,0,0,80.25,-0.45999999999999375,-0.57
2023-08-23,OIL,0,0,0,78.91,-1.3400000000000034,-1.7
2023-08-24,OIL,0,0,0,79.52,0.6099999999999994,0.77
2023-08-25,OIL,0,0,0,80.47,0.9500000000000028,1.18
2023-08-28,OIL,0,0,0,80.65,0.18000000000000682,0.22
2023-08-29,OIL,0,0,0,81.14,0.4899999999999949,0.6
2023-08-30,OIL,0,0,0,81.64,0.5,0.61
2023-08-31,OIL,0,0,0,83.55,1.9099999999999966,2.29
2023-09-01,OIL,0,0,0,85.52,1.9699999999999989,2.3
2023-09-04,OIL,0,0,0,85.85,0.3299999999999983,0.38
2023-09-05,OIL,0,0,0,86.74,0.8900000000000006,1.03
2023-09-06,OIL,0,0,0,87.55,0.8100000000000023,0.93
2023-09-07,OIL,0,0,0,86.87,-0.6799999999999926,-0.78
2023-09-08,OIL,0,0,0,87.51,0.6400000000000006,0.73
2023-09-11,OIL,0,0,0,87.3,-0.21000000000000796,-0.24
2023-09-12,OIL,0,0,0,88.87,1.5700000000000074,1.77
2023-09-13,OIL,0,0,0,88.59,-0.28000000000000114,-0.32
2023-09-14,OIL,0,0,0,90.13,1.539999999999992,1.71
2023-09-15,OIL,0,0,0,90.83,0.7000000000000028,0.77
2023-09-18,OIL,0,0,0,91.47,0.6400000000000006,0.7
2023-09-19,OIL,0,0,0,91.16,-0.3100000000000023,-0.34
2023-09-20,OIL,0,0,0,89.2,-1.9599999999999937,-2.2
2023-09-21,OIL,0,0,0,89.56,0.35999999999999943,0.4
2023-09-22,OIL,0,0,0,90.0,0.4399999999999977,0.49
2023-09-25,OIL,0,0,0,89.68,-0.3199999999999932,-0.36
2023-09-26,OIL,0,0,0,91.43,1.75,1.91
2023-09-27,OIL,0,0,0,93.67,2.239999999999995,2.39
2023-09-28,OIL,0,0,0,91.65,-2.019999999999996,-2.2
2023-09-29,OIL,0,0,0,90.77,-0.8800000000000097,-0.97
2023-10-02,OIL,0,0,0,88.81,-1.9599999999999937,-2.21
2023-10-03,OIL,0,0,0,89.26,0.45000000000000284,0.5
2023-10-04,OIL,0,0,0,84.32,-4.940000000000012,-5.86
2023-10-05,OIL,0,0,0,82.3,-2.019999999999996,-2.45
2023-10-06,OIL,0,0,0,82.83,0.5300000000000011,0.64
2023-10-09,OIL,0,0,0,83.25,0.4200000000000017,0.5
2023-10-10,OIL,0,0,0,85.89,2.6400000000000006,3.07
2023-10-11,OIL,0,0,0,83.7,-2.1899999999999977,-2.62
2023-10-12,OIL,0,0,0,82.87,-0.8299999999999983,-1.0
2023-10-13,OIL,0,0,0,87.67,4.799999999999997,5.48
2023-10-16,OIL,0,0,0,86.65,-1.019999999999996,-1.18
2023-10-17,OIL,0,0,0,86.66,0.009999999999990905,0.01
2023-10-18,OIL,0,0,0,88.35,1.6899999999999977,1.91
2023-10-19,OIL,0,0,0,89.35,1.0,1.12
2023-10-20,OIL,0,0,0,89.12,-0.22999999999998977,-0.26
2023-10-23,OIL,0,0,0,85.49,-3.6300000000000097,-4.25
2023-10-24,OIL,0,0,0,84.58,-0.9099999999999966,-1.08
2023-10-25,OIL,0,0,0,86.07,1.4899999999999949,1.73
2023-10-26,OIL,0,0,0,83.8,-2.269999999999996,-2.71
2023-10-27,OIL,0,0,0,86.04,2.240000000000009,2.6
2023-10-30,OIL,0,0,0,83.03,-3.010000000000005,-3.63
2023-10-31,OIL,0,0,0,81.64,-1.3900000000000006,-1.7
2023-11-01,OIL,0,0,0,81.05,-0.5900000000000034,-0.73
2023-11-02,OIL,0,0,0,83.04,1.990000000000009,2.4
2023-11-03,OIL,0,0,0,81.19,-1.8500000000000085,-2.28
2023-11-06,OIL,0,0,0,81.54,0.3500000000000085,0.43
2023-11-07,OIL,0,0,0,77.96,-3.5800000000000125,-4.59
2023-11-08,OIL,0,0,0,75.85,-2.1099999999999994,-2.78
2023-11-09,OIL,0,0,0,76.34,0.4900000000000091,0.64
2023-11-10,OIL,0,0,0,77.15,0.8100000000000023,1.05
2023-11-13,OIL,0,0,0,78.86,1.7099999999999937,2.17
2023-11-14,OIL,0,0,0,78.9,0.04000000000000625,0.05
2023-11-15,OIL,0,0,0,77.15,-1.75,-2.27
2023-11-16,OIL,0,0,0,73.5,-3.6500000000000057,-4.97
2023-11-17,OIL,0,0,0,76.47,2.969999999999999,3.88
2023-11-20,OIL,0,0,0,78.1,1.6299999999999955,2.09
2023-11-21,OIL,0,0,0,78.35,0.25,0.32
2023-11-22,OIL,0,0,0,76.8,-1.5499999999999972,-2.02
2023-11-23,OIL,0,0,0,75.65,-1.1499999999999915,-1.52
2023-11-24,OIL,0,0,0,74.83,-0.8200000000000074,-1.1
2023-11-27,OIL,0,0,0,74.46,-0.37000000000000455,-0.5
2023-11-28,OIL,0,0,0,76.09,1.6300000000000097,2.14
2023-11-29,OIL,0,0,0,77.56,1.4699999999999989,1.9
2023-11-30,OIL,0,0,0,75.66,-1.9000000000000057,-2.51
2023-12-01,OIL,0,0,0,73.7,-1.9599999999999937,-2.66
2023-12-04,OIL,0,0,0,72.73,-0.9699999999999989,-1.33
2023-12-05,OIL,0,0,0,71.95,-0.7800000000000011,-1.08
2023-12-06,OIL,0,0,0,68.98,-2.969999999999999,-4.31
2023-12-07,OIL,0,0,0,69.0,0.01999999999999602,0.03
2023-12-08,OIL,0,0,0,70.87,1.8700000000000045,2.64
2023-12-11,OIL,0,0,0,70.95,0.0799999999999983,0.11
2023-12-12,OIL,0,0,0,68.27,-2.680000000000007,-3.93
2023-12-13,OIL,0,0,0,69.09,0.8200000000000074,1.19
2023-12-14,OIL,0,0,0,71.21,2.1199999999999903,2.98
2023-12-15,OIL,0,0,0,71.05,-0.1599999999999966,-0.23
2023-12-18,OIL,0,0,0,72.16,1.1099999999999994,1.54
2023-12-19,OIL,0,0,0,73.23,1.0700000000000074,1.46
2023-12-20,OIL,0,0,0,73.87,0.6400000000000006,0.87
2023-12-21,OIL,0,0,0,73.59,-0.28000000000000114,-0.38
2023-12-22,OIL,0,0,0,73.29,-0.29999999999999716,-0.41
2023-12-25,OIL,0,0,0,74.25,0.9599999999999937,1.29
2023-12-26,OIL,0,0,0,75.84,1.5900000000000034,2.1
2023-12-27,OIL,0,0,0,74.31,-1.5300000000000011,-2.06
2023-12-28,OIL,0,0,0,72.02,-2.2900000000000063,-3.18
2023-12-29,OIL,0,0,0,71.89,-0.12999999999999545,-0.18
2024-01-01,OIL,0,0,0,71.5,-0.39000000000000057,-0.55
2024-01-02,OIL,0,0,0,70.62,-0.8799999999999955,-1.25
2024-01-03,OIL,0,0,0,72.97,2.3499999999999943,3.22
2024-01-04,OIL,0,0,0,72.38,-0.5900000000000034,-0.82
2024-01-05,OIL,0,0,0,74.0,1.6200000000000045,2.19
2024-01-08,OIL,0,0,0,71.06,-2.9399999999999977,-4.14
2024-01-09,OIL,0,0,0,72.43,1.3700000000000045,1.89
2024-01-10,OIL,0,0,0,71.57,-0.8600000000000136,-1.2
2024-01-11,OIL,0,0,0,72.15,0.5800000000000125,0.8
2024-01-12,OIL,0,0,0,72.94,0.789999999999992,1.08
2024-01-15,OIL,0,0,0,72.75,-0.18999999999999773,-0.26
2024-01-16,OIL,0,0,0,72.63,-0.12000000000000455,-0.17
2024-01-17,OIL,0,0,0,72.79,0.1600000000000108,0.22
2024-01-18,OIL,0,0,0,74.32,1.529999999999987,2.06
2024-01-19,OIL,0,0,0,73.69,-0.6299999999999955,-0.85
2024-01-22,OIL,0,0,0,75.26,1.5700000000000074,2.09
2024-01-23,OIL,0,0,0,74.72,-0.5400000000000063,-0.72
2024-01-24,OIL,0,0,0,75.48,0.7600000000000051,1.01
2024-01-25,OIL,0,0,0,77.91,2.4299999999999926,3.12
2024-01-26,OIL,0,0,0,78.45,0.5400000000000063,0.69
2024-01-29,OIL,0,0,0,77.25,-1.2000000000000028,-1.55
2024-01-30,OIL,0,0,0,78.3,1.0499999999999972,1.34
2024-01-31,OIL,0,0,0,76.28,-2.019999999999996,-2.65
2024-02-01,OIL,0,0,0,74.36,-1.9200000000000017,-2.58
2024-02-02,OIL,0,0,0,72.72,-1.6400000000000006,-2.26
2024-02-05,OIL,0,0,0,73.21,0.4899999999999949,0.67
2024-02-06,OIL,0,0,0,73.83,0.6200000000000045,0.84
2024-02-07,OIL,0,0,0,74.26,0.4300000000000068,0.58
2024-02-08,OIL,0,0,0,76.67,2.4099999999999966,3.14
2024-02-09,OIL,0,0,0,77.26,0.5900000000000034,0.76
2024-02-12,OIL,0,0,0,77.34,0.0799999999999983,0.1
2024-02-13,OIL,0,0,0,78.28,0.9399999999999977,1.2
2024-02-14,OIL,0,0,0,77.09,-1.1899999999999977,-1.54
2024-02-15,OIL,0,0,0,78.47,1.3799999999999955,1.76
2024-02-16,OIL,0,0,0,79.65,1.1800000000000068,1.48
2024-02-19,OIL,0,0,0,78.9,-0.75,-0.95
2024-02-20,OIL,0,0,0,78.72,-0.18000000000000682,-0.23
2024-02-21,OIL,0,0,0,78.89,0.1700000000000017,0.22
2024-02-22,OIL,0,0,0,79.64,0.75,0.94
2024-02-23,OIL,0,0,0,77.6,-2.0400000000000063,-2.63
2024-02-26,OIL,0,0,0,78.53,0.9300000000000068,1.18
2024-02-27,OIL,0,0,0,79.8,1.269999999999996,1.59
2024-02-28,OIL,0,0,0,79.44,-0.35999999999999943,-0.45
2024-02-29,OIL,0,0,0,79.22,-0.21999999999999886,-0.28
2024-03-01,OIL,0,0,0,80.9,1.6800000000000068,2.08
2024-03-04,OIL,0,0,0,79.67,-1.230000000000004,-1.54
2024-03-05,OIL,0,0,0,79.11,-0.5600000000000023,-0.71
2024-03-06,OIL,0,0,0,80.08,0.9699999999999989,1.21
2024-03-07,OIL,0,0,0,79.81,-0.269999999999996,-0.34
2024-03-08,OIL,0,0,0,78.96,-0.8500000000000085,-1.08
2024-03-11,OIL,0,0,0,78.87,-0.0899999999999892,-0.11
2024-03-12,OIL,0,0,0,78.51,-0.35999999999999943,-0.46
2024-03-13,OIL,0,0,0,80.67,2.1599999999999966,2.68
2024-03-14,OIL,0,0,0,82.16,1.4899999999999949,1.81
2024-03-15,OIL,0,0,0,81.94,-0.21999999999999886,-0.27
2024-03-18,OIL,0,0,0,83.68,1.740000000000009,2.08
2024-03-19,OIL,0,0,0,84.39,0.7099999999999937,0.84
2024-03-20,OIL,0,0,0,82.79,-1.5999999999999943,-1.93
2024-03-21,OIL,0,0,0,81.99,-0.8000000000000114,-0.98
2024-03-22,OIL,0,0,0,81.1,-0.8900000000000006,-1.1
2024-03-25,OIL,0,0,0,82.41,1.3100000000000023,1.59
2024-03-26,OIL,0,0,0,82.41,0.0,0.0
2024-03-27,OIL,0,0,0,82.15,-0.2599999999999909,-0.32
2024-03-28,OIL,0,0,0,83.96,1.809999999999988,2.16
2024-03-29,OIL,0,0,0,84.1,0.14000000000000057,0.17
2024-04-01,OIL,0,0,0,84.54,0.44000000000001194,0.52
2024-04-02,OIL,0,0,0,85.95,1.4099999999999966,1.64
2024-04-03,OIL,0,0,0,86.22,0.269999999999996,0.31
2024-04-04,OIL,0,0,0,87.37,1.1500000000000057,1.32
2024-04-05,OIL,0,0,0,87.69,0.3199999999999932,0.36
2024-04-08,OIL,0,0,0,87.24,-0.45000000000000284,-0.52
2024-04-09,OIL,0,0,0,86.04,-1.1999999999999886,-1.39
2024-04-10,OIL,0,0,0,86.98,0.9399999999999977,1.08
2024-04-11,OIL,0,0,0,85.79,-1.1899999999999977,-1.39
2024-04-12,OIL,0,0,0,86.46,0.6699999999999875,0.77
2024-04-15,OIL,0,0,0,86.21,-0.25,-0.29
2024-04-16,OIL,0,0,0,86.15,-0.05999999999998806,-0.07
