Date,Open,High,Low,Close
10/30/23,0.0,0.0,0.0,"1,997.6"
10/31/23,0.0,0.0,0.0,"1,996.9"
11/1/23,0.0,0.0,0.0,"1,986.4"
11/2/23,0.0,0.0,0.0,"1,983.6"
11/3/23,0.0,0.0,0.0,"1,994.5"
11/6/23,0.0,0.0,0.0,"1,984.6"
11/7/23,0.0,0.0,0.0,"1,960.7"
11/8/23,0.0,0.0,0.0,"1,959.4"
11/9/23,0.0,0.0,0.0,"1,957.5"
11/10/23,0.0,0.0,0.0,"1,941.7"
11/13/23,0.0,0.0,0.0,"1,931.2"
11/14/23,0.0,0.0,0.0,"1,969.1"
11/15/23,0.0,0.0,0.0,"1,958.2"
11/16/23,0.0,0.0,0.0,"1,980.1"
11/17/23,0.0,0.0,0.0,"1,981.1"
11/20/23,0.0,0.0,0.0,"1,968.7"
11/21/23,0.0,0.0,0.0,"2,006.6"
11/22/23,0.0,0.0,0.0,"1,997.6"
11/23/23,0.0,0.0,0.0,"1,992.9"
11/24/23,0.0,0.0,0.0,"2,000.9"
11/27/23,0.0,0.0,0.0,"2,013.7"
11/28/23,0.0,0.0,0.0,"2,025.7"
11/29/23,0.0,0.0,0.0,"2,047.0"
11/30/23,0.0,0.0,0.0,"2,035.5"
12/1/23,0.0,0.0,0.0,"2,045.4"
12/4/23,0.0,0.0,0.0,"2,049.1"
12/5/23,0.0,0.0,0.0,"2,023.4"
12/6/23,0.0,0.0,0.0,"2,026.4"
12/7/23,0.0,0.0,0.0,"2,026.9"
12/8/23,0.0,0.0,0.0,"2,008.1"
12/11/23,0.0,0.0,0.0,"1,986.7"
12/12/23,0.0,0.0,0.0,"1,980.9"
12/13/23,0.0,0.0,0.0,"1,982.5"
12/14/23,0.0,0.0,0.0,"2,046.1"
12/15/23,0.0,0.0,0.0,"2,032.3"
12/18/23,0.0,0.0,0.0,"2,024.0"
12/19/23,0.0,0.0,0.0,"2,041.4"
12/20/23,0.0,0.0,0.0,"2,035.6"
12/21/23,0.0,0.0,0.0,"2,041.7"
12/22/23,0.0,0.0,0.0,"2,041.7"
12/25/23,0.0,0.0,0.0,"2,041.7"
12/26/23,0.0,0.0,0.0,"2,041.7"
12/27/23,0.0,0.0,0.0,"2,069.4"
12/28/23,0.0,0.0,0.0,"2,078.4"
12/29/23,0.0,0.0,0.0,"2,078.4"
1/1/24,0.0,0.0,0.0,"2,078.4"
1/2/24,0.0,0.0,0.0,"2,067.6"
1/3/24,0.0,0.0,0.0,"2,042.1"
1/4/24,0.0,0.0,0.0,"2,039.6"
1/5/24,0.0,0.0,0.0,"2,056.4"
1/8/24,0.0,0.0,0.0,"2,025.1"
1/9/24,0.0,0.0,0.0,"2,034.9"
1/10/24,0.0,0.0,0.0,"2,026.8"
1/11/24,0.0,0.0,0.0,"2,029.2"
1/12/24,0.0,0.0,0.0,"2,055.7"
1/15/24,0.0,0.0,0.0,"2,049.9"
1/16/24,0.0,0.0,0.0,"2,038.2"
1/17/24,0.0,0.0,0.0,"2,011.8"
1/18/24,0.0,0.0,0.0,"2,013.2"
1/19/24,0.0,0.0,0.0,"2,028.6"
1/22/24,0.0,0.0,0.0,"2,021.6"
1/23/24,0.0,0.0,0.0,"2,023.0"
1/24/24,0.0,0.0,0.0,"2,024.7"
1/25/24,0.0,0.0,0.0,"2,023.8"
1/26/24,0.0,0.0,0.0,"2,018.5"
1/29/24,0.0,0.0,0.0,"2,022.5"
1/30/24,0.0,0.0,0.0,"2,043.1"
1/31/24,0.0,0.0,0.0,"2,053.3"
2/1/24,0.0,0.0,0.0,"2,045.9"
2/2/24,0.0,0.0,0.0,"2,034.2"
2/5/24,0.0,0.0,0.0,"2,018.0"
2/6/24,0.0,0.0,0.0,"2,030.8"
2/7/24,0.0,0.0,0.0,"2,041.6"
2/8/24,0.0,0.0,0.0,"2,028.7"
2/9/24,0.0,0.0,0.0,"2,023.5"
2/12/24,0.0,0.0,0.0,"2,015.2"
2/13/24,0.0,0.0,0.0,"1,996.1"
2/14/24,0.0,0.0,0.0,"1,985.1"
2/15/24,0.0,0.0,0.0,"2,004.1"
2/16/24,0.0,0.0,0.0,"1,997.9"
2/19/24,0.0,0.0,0.0,"2,017.1"
2/20/24,0.0,0.0,0.0,"2,029.1"
2/21/24,0.0,0.0,0.0,"2,026.8"
2/22/24,0.0,0.0,0.0,"2,024.0"
2/23/24,0.0,0.0,0.0,"2,027.5"
2/26/24,0.0,0.0,0.0,"2,027.2"
2/27/24,0.0,0.0,0.0,"2,035.1"
2/28/24,0.0,0.0,0.0,"2,032.5"
2/29/24,0.0,0.0,0.0,"2,048.1"
3/1/24,0.0,0.0,0.0,"2,049.8"
3/4/24,0.0,0.0,0.0,"2,098.1"
3/5/24,0.0,0.0,0.0,"2,134.4"
3/6/24,0.0,0.0,0.0,"2,142.9"
3/7/24,0.0,0.0,0.0,"2,153.5"
3/8/24,0.0,0.0,0.0,"2,171.2"
3/11/24,0.0,0.0,0.0,"2,180.5"
3/12/24,0.0,0.0,0.0,"2,161.3"
3/13/24,0.0,0.0,0.0,"2,168.4"
3/14/24,0.0,0.0,0.0,"2,160.8"
3/15/24,0.0,0.0,0.0,"2,163.5"
3/18/24,0.0,0.0,0.0,"2,158.2"
3/19/24,0.0,0.0,0.0,"2,154.9"
3/20/24,0.0,0.0,0.0,"2,157.5"
3/21/24,0.0,0.0,0.0,"2,170.5"
3/22/24,0.0,0.0,0.0,"2,171.6"
3/25/24,0.0,0.0,0.0,"2,176.7"
3/26/24,0.0,0.0,0.0,"2,179.8"
3/27/24,0.0,0.0,0.0,"2,192.7"
3/28/24,0.0,0.0,0.0,"2,214.4"
3/29/24,0.0,0.0,0.0,"2,214.4"
4/1/24,0.0,0.0,0.0,"2,214.4"
4/2/24,0.0,0.0,0.0,"2,264.5"
4/3/24,0.0,0.0,0.0,"2,280.2"
4/4/24,0.0,0.0,0.0,"2,293.5"
4/5/24,0.0,0.0,0.0,"2,298.6"
4/8/24,0.0,0.0,0.0,"2,320.3"
4/9/24,0.0,0.0,0.0,"2,356.1"
4/10/24,0.0,0.0,0.0,"2,333.0"
4/11/24,0.0,0.0,0.0,"2,345.7"
4/12/24,0.0,0.0,0.0,"2,401.5"
4/15/24,0.0,0.0,0.0,"2,344.2"
4/16/24,0.0,0.0,0.0,"2,369.2"
4/17/24,0.0,0.0,0.0,"2,390.4"
4/18/24,0.0,0.0,0.0,"2,382.7"
4/19/24,0.0,0.0,0.0,"2,379.7"
4/22/24,0.0,0.0,0.0,"2,335.0"
4/23/24,0.0,0.0,0.0,"2,328.5"
4/24/24,0.0,0.0,0.0,"2,320.3"
4/25/24,0.0,0.0,0.0,"2,318.7"
4/26/24,0.0,0.0,0.0,"2,343.1"
4/29/24,0.0,0.0,0.0,"2,333.6"
4/30/24,0.0,0.0,0.0,"2,307.0"
5/1/24,0.0,0.0,0.0,"2,302.4"
5/2/24,0.0,0.0,0.0,"2,288.9"
5/3/24,0.0,0.0,0.0,"2,294.5"
5/6/24,0.0,0.0,0.0,"2,294.5"
5/7/24,0.0,0.0,0.0,"2,319.6"
5/8/24,0.0,0.0,0.0,"2,309.1"
5/9/24,0.0,0.0,0.0,"2,325.7"
5/10/24,0.0,0.0,0.0,"2,372.5"
5/13/24,0.0,0.0,0.0,"2,343.8"
5/14/24,0.0,0.0,0.0,"2,354.9"
5/15/24,0.0,0.0,0.0,"2,357.5"
5/16/24,0.0,0.0,0.0,"2,377.4"
5/17/24,0.0,0.0,0.0,"2,402.6"
5/20/24,0.0,0.0,0.0,"2,420.3"
5/21/24,0.0,0.0,0.0,"2,427.3"
5/22/24,0.0,0.0,0.0,"2,407.9"
5/23/24,0.0,0.0,0.0,"2,357.4"
5/24/24,0.0,0.0,0.0,"2,342.7"
5/27/24,0.0,0.0,0.0,"2,342.7"
5/28/24,0.0,0.0,0.0,"2,350.7"
5/29/24,0.0,0.0,0.0,"2,343.4"
5/30/24,0.0,0.0,0.0,"2,348.6"
5/31/24,0.0,0.0,0.0,"2,348.3"
6/3/24,0.0,0.0,0.0,"2,337.7"
6/4/24,0.0,0.0,0.0,"2,326.0"
6/5/24,0.0,0.0,0.0,"2,340.1"
6/6/24,0.0,0.0,0.0,"2,360.6"
6/7/24,0.0,0.0,0.0,"2,310.8"
6/10/24,0.0,0.0,0.0,"2,304.4"
6/11/24,0.0,0.0,0.0,"2,316.5"
6/12/24,0.0,0.0,0.0,"2,326.3"
6/13/24,0.0,0.0,0.0,"2,310.8"
6/14/24,0.0,0.0,0.0,"2,330.5"
6/17/24,0.0,0.0,0.0,"2,319.9"
6/18/24,0.0,0.0,0.0,"2,324.4"
6/19/24,0.0,0.0,0.0,"2,324.3"
6/20/24,0.0,0.0,0.0,"2,351.6"
6/21/24,0.0,0.0,0.0,"2,335.1"
6/24/24,0.0,0.0,0.0,"2,328.8"
6/25/24,0.0,0.0,0.0,"2,325.1"
6/26/24,0.0,0.0,0.0,"2,299.7"
6/27/24,0.0,0.0,0.0,"2,323.6"
6/28/24,0.0,0.0,0.0,"2,330.9"
7/1/24,0.0,0.0,0.0,"2,329.1"
7/2/24,0.0,0.0,0.0,"2,331.8"
7/3/24,0.0,0.0,0.0,"2,361.4"
7/4/24,0.0,0.0,0.0,"2,358.7"
7/5/24,0.0,0.0,0.0,"2,379.1"
7/8/24,0.0,0.0,0.0,"2,376.7"
7/9/24,0.0,0.0,0.0,"2,367.9"
7/10/24,0.0,0.0,0.0,"2,384.4"
7/11/24,0.0,0.0,0.0,"2,409.2"
7/12/24,0.0,0.0,0.0,"2,406.9"
7/15/24,0.0,0.0,0.0,"2,421.3"
7/16/24,0.0,0.0,0.0,"2,443.2"
7/17/24,0.0,0.0,0.0,"2,480.3"
7/18/24,0.0,0.0,0.0,"2,463.8"
7/19/24,0.0,0.0,0.0,"2,403.5"
7/22/24,0.0,0.0,0.0,"2,392.7"
7/23/24,0.0,0.0,0.0,"2,403.1"
7/24/24,0.0,0.0,0.0,"2,421.5"
7/25/24,0.0,0.0,0.0,"2,364.2"
7/26/24,0.0,0.0,0.0,"2,386.1"
7/29/24,0.0,0.0,0.0,"2,391.1"
7/30/24,0.0,0.0,0.0,"2,390.3"
7/31/24,0.0,0.0,0.0,"2,426.3"
8/1/24,0.0,0.0,0.0,"2,454.6"
8/2/24,0.0,0.0,0.0,"2,469.9"
8/5/24,0.0,0.0,0.0,"2,393.9"
8/6/24,0.0,0.0,0.0,"2,396.6"
8/7/24,0.0,0.0,0.0,"2,400.5"
8/8/24,0.0,0.0,0.0,"2,411.5"
8/9/24,0.0,0.0,0.0,"2,427.4"
8/12/24,0.0,0.0,0.0,"2,450.9"
8/13/24,0.0,0.0,0.0,"2,471.6"
8/14/24,0.0,0.0,0.0,"2,456.7"
8/15/24,0.0,0.0,0.0,"2,446.7"
8/16/24,0.0,0.0,0.0,"2,485.8"
